ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4gtxw5tblix082296p8ndvh,ck4gtrw9fgbs50enrg9ja5lbx,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Feeb881ac-6e16-abd9-c9f6-d7a2e67c066d-Patch_90.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=QZtoyYs6LGAVYDUXOxlSQeM8lmk,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtxvb705ni0zc15p3gpbn2"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtxvc405nj0zc1qcv490m8"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.936,Patch_90.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtxw5tblix082296p8ndvh
ck4gtxymmr9330921amy5zlxh,ck4gtrw9jgbvp0enrcxcc5055,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F01bee2d5-def8-a7b8-6337-f6a66fbe740a-Patch_122.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=Bg569F9GZ1LNHb7OzD9zkbgJ4QY,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtxy1b0w6b0xc6kg1tjn5w"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtxy250w6c0xc6v3pvm09y"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,1.168,Patch_122.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtxymmr9330921amy5zlxh
ck4gty0qgau3f0770hw3quekz,ck4gtrw8cgbld0enr85mbeilz,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F4ca8965e-21ab-4f82-07b8-54f066f91522-Patch_29.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=jt04MvCHclXsAJWLWvvSHGoFU64,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtxzqf14680ycnio7toj3j"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtxzr714690ycnzrwx8bgp"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.334,Patch_29.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gty0qgau3f0770hw3quekz
ck4gty3knrzsb0706v36oundx,ck4gtrw9bgbox0enr0e6742iu,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Ffee7825b-9269-64fa-f066-8386934ebafe-Patch_61.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=w9618JnFU_a423DponODH4D81og,"{""objects"":[],""classifications"":[{""featureId"":""ck4gty1xj05nn0zc1yj5puq3m"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gty2xj0w6e0xc6fea60kib"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,1.689,Patch_61.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gty3knrzsb0706v36oundx
ck4gty5vdau430770hsxdy6cj,ck4gtrw9fgbsh0enr5ydy4ii6,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fc0dd747c-0055-dcad-9625-11aa180bef38-Patch_93.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=vxmpsVspeifTXSQMoe8Hl9TnEIs,"{""objects"":[],""classifications"":[{""featureId"":""ck4gty5cm05nq0zc1yliljig1"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gty5dz05nr0zc1cv2zxonl"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.845,Patch_93.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gty5vdau430770hsxdy6cj
ck4gty877rzsz0706qyyioo4o,ck4gtrw9jgbw10enr8i6te1i2,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F291e4217-109f-7a74-17b8-e158b72d25e6-Patch_125.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=UqP1GSe9G_HY1gD-Whg1-tPIlZw,"{""objects"":[],""classifications"":[{""featureId"":""ck4gty6zd0w6f0xc6q7k7fhq9"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gty7070w6g0xc6gaz3w5v2"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.319,Patch_125.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gty877rzsz0706qyyioo4o
ck4gtyb10rzth07061iyct7e2,ck4gtrw84gbi50enrd9r1av0g,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F6102c003-5998-b051-a812-18ceedad9860-Patch_0.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=fG3XE4PK_NOJ9ZwWtydXcXLZlso,"{""objects"":[],""classifications"":[{""featureId"":""ck4gty9tg05nt0zc1q12vztjy"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyafl0w6h0xc6g4mfvu17"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,1.592,Patch_0.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyb10rzth07061iyct7e2
ck4gtyd2t3fuh0847b0yn4le8,ck4gtrw8cgblp0enr44pw7c3y,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F5c30e0ff-d56e-52b2-fbdb-c8c55ac7f4ae-Patch_32.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=LmvhL4kUJzA832yQkpEgTsV_kko,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtycei05nz0zc15nv21w29"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtycfm05o00zc1ty5trd20"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.655,Patch_32.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyd2t3fuh0847b0yn4le8
ck4gtyevfryh40870gv8zwxxz,ck4gtrw9cgbp90enr61hsggr2,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F5abd2fec-9997-7958-e8df-80de3a9101c6-Patch_64.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=akmsLC7WNF2hFfSx0nhNOXq-cp0,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtye6m146c0ycnrknywjoi"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtye7d146d0ycnl5agq9vv"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.244,Patch_64.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyevfryh40870gv8zwxxz
ck4gtyhww2n0f0886niyref92,ck4gtrw9ggbst0enr21fjby4w,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F3208ddd8-d03e-d3d9-ea24-13a940df408c-Patch_96.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=Mey2rI25UI76Rn5VQ5Gij23PN5Y,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtyg7805o10zc16qiuqacr"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyh6o0w6j0xc6a9g0mb2g"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,1.811,Patch_96.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyhww2n0f0886niyref92
ck4gtyjsa3fv90847i680jkfg,ck4gtrw9kgbwd0enrduwq8of2,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F6bd55486-c913-b3cd-d9c1-6a7bb1ea9412-Patch_128.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=zl18XVRxu9qth0l3PFNjR7Ngazs,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtyj6u05o30zc1zzuabeav"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyj7p05o40zc1u4tb5nuh"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.14,Patch_128.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyjsa3fv90847i680jkfg
ck4gtylj4r9540921sl4xlqvh,ck4gtrw85gbih0enr8stafig2,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Feafc4643-20d2-31ef-5f59-b041e83734fe-Patch_3.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=nKBmbjV_MZRI8KmM2zSECKSbNxs,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtykwv0w6l0xc6xi4nmbdy"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtykxu0w6m0xc6nue1hork"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.296,Patch_3.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtylj4r9540921sl4xlqvh
ck4gtythobllv0822h03s1b5r,ck4gtrw8dgbm10enr2s5d6qhn,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fb927f851-3fce-7994-7e63-d591a5482a89-Patch_35.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=bwPk6wy4hZu08K3flS3CaQa9tnE,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtysxf146f0ycnteux2yon"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtysy9146g0ycnv0ov9pkj"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,8.208,Patch_35.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtythobllv0822h03s1b5r
ck4gtyvcg2n1q0886cozq23kh,ck4gtrw9cgbpl0enr841veu15,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Faf74899e-bf11-5017-f396-a7c4503de298-Patch_67.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=vaqv4z_Q8_LFCd7DyYkWXgV3uPA,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtyuqd05o60zc1no9okv4q"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyurb05o70zc1rh8bfqml"",""schemaId"":""ck4gtwrmt3fpp0847d7qc8kjg"",""title"":""Water"",""value"":""water""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.486,Patch_67.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyvcg2n1q0886cozq23kh
ck4gtyxy03fwg0847us3k52rx,ck4gtrw9ggbt50enrbkur5hy9,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F26321ada-9564-4c6b-d939-9b022a9eda06-Patch_99.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=Y4P_raQ0REsz51pLF9zvdADgFaQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtyxbh146i0ycndhhormtt"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyxca146j0ycndzo1h6h7"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.96,Patch_99.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtyxy03fwg0847us3k52rx
ck4gtz0f23fx60847d10hi1eb,ck4gtrw9kgbwp0enr18m6ft6a,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fae323b2c-24cf-4df5-a0f7-689f2437c7a4-Patch_131.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=20S51oh9apM51EBxZR7WAJQuDII,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtyz5s0w6p0xc64u3ehh8z"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtyz6n0w6q0xc6m0eq78lf"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.455,Patch_131.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtz0f23fx60847d10hi1eb
ck4gtz22ublmx08223i0ekxxl,ck4gtrw85gbit0enr8a5dba8h,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F5027a617-4ae8-579d-f4a0-efee9c3c622d-Patch_6.jpg?Expires=1578605814400&KeyName=labelbox-assets-key-1&Signature=b0TBogUx8iKigzR3-ydC3y0u6w4,"{""objects"":[],""classifications"":[{""featureId"":""ck4gtz1h205oa0zc14eatjkye"",""schemaId"":""ck4gtwrosrznw070606nvemai"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4gtz1hx05ob0zc18uiifx5h"",""schemaId"":""ck4gtwrmt3fpo0847gzqq4cm2"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Sundarban_Data,1.57701E+12,1.57701E+12,0.218,Patch_6.jpg,,,,,Sundarban_1,[],https://editor.labelbox.com?project=ck4gtqy7prxyg08705viaz5hp&label=ck4gtz22ublmx08223i0ekxxl
