ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4eiwtyb7b850706cptkllye,ck4eisfq06u3u0enr6v77a3oc,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F48354399-0b85-0052-ebb6-efef54325025-Patch_90.jpg?Expires=1578084677323&KeyName=labelbox-assets-key-1&Signature=fFr3sTzcyQye6_ZjybKYPVzOw7c,"{""objects"":[],""classifications"":[{""featureId"":""ck4eiwtar03tf0xg24qqein8q"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eiwtbj03tg0xg22j4wb52c"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.123,Patch_90.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eiwtyb7b850706cptkllye
ck4eiwvvohtum0763557z1ueq,ck4eisfr06u7e0enrff0d4wp0,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F7e3587a3-44f5-af67-f1e6-24c7f3f7a44d-Patch_122.jpg?Expires=1578084677323&KeyName=labelbox-assets-key-1&Signature=gHZCNMbV2WBJv1TFLDeZzlTa8po,"{""objects"":[],""classifications"":[{""featureId"":""ck4eiwv79000e0yec3nxyg1x0"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eiwv81000f0yec3m6b9vu8"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.272,Patch_122.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eiwvvohtum0763557z1ueq
ck4eiwxmk7bbi07066y7fu1by,ck4eisfps6tx20enr3qlt1qu7,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Ffb5cf335-332e-535c-e736-972781d19c1d-Patch_29.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=QQG2Z1uV5nmkwlvpuN77ZdBazyU,"{""objects"":[],""classifications"":[{""featureId"":""ck4eiwwws000g0yecd6krih2u"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eiwwxo000h0yec2zi1qwn1"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.272,Patch_29.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eiwxmk7bbi07066y7fu1by
ck4eiwzjn6nyo0921wg41vo8e,ck4eisfpw6u0m0enr42xsejoc,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Facb07750-bc9b-c72f-49f8-2f3a47ec77c9-Patch_61.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=E-ODcqcu7thbqVuMtXvRyGJBEO8,"{""objects"":[],""classifications"":[{""featureId"":""ck4eiwyna000k0ydrck7wm9x9"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eiwyol000l0ydrq6knhi6i"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.205,Patch_61.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eiwzjn6nyo0921wg41vo8e
ck4eix1e1hpau0777k2p8cmff,ck4eisfq06u460enr97lnf12l,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F4482853b-4db8-037c-80fd-3885f5916bc5-Patch_93.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=j9T3rmPbZx7yW_TfAMXw1BAMpeI,"{""objects"":[],""classifications"":[{""featureId"":""ck4eix0rk0pfi0ycmrznj356i"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eix0sk0pfj0ycmpy8ggwe6"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.463,Patch_93.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eix1e1hpau0777k2p8cmff
ck4eix350hpck0777k0p9eehr,ck4eisfr06u7q0enr8794ax9v,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fcf42ff3c-625b-ffe0-eb25-61121e3d70b8-Patch_125.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=lyguoC0alrtKq6cV-MsrB0eHJ9s,"{""objects"":[],""classifications"":[{""featureId"":""ck4eix2fp0pfl0ycmy93smjz4"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eix2ge0pfm0ycm7aoa9wyq"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.302,Patch_125.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eix350hpck0777k0p9eehr
ck4eix5gahx8t0886p9r4jige,ck4eisfok6ttu0enrgq0aflrv,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F46555a38-d10e-ef11-6677-632e71790f16-Patch_0.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=xZqWVicermYoZ4ugEEu2YHKcEWg,"{""objects"":[],""classifications"":[{""featureId"":""ck4eix4kx03tm0xg2gvxyfyiu"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eix4lt03tn0xg2jdo6ufwn"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.484,Patch_0.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eix5gahx8t0886p9r4jige
ck4eix77l6o5509212m6qggvt,ck4eisfps6txe0enr5s85132i,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fb18d3558-ec9d-d3d8-147c-d810accab357-Patch_32.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=1vG3jAjZneHgLo1TxUBlzBCFO5g,"{""objects"":[],""classifications"":[{""featureId"":""ck4eix6i1000o0ydro517c3ls"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eix6is000p0ydr7v4y98p5"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.23,Patch_32.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eix77l6o5509212m6qggvt
ck4eix9ephpgr0777kr5n922p,ck4eisfpx6u0y0enr3085f5pa,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F7bfab4df-1ba4-885a-31b3-c174f33bb924-Patch_64.jpg?Expires=1578084677324&KeyName=labelbox-assets-key-1&Signature=MWAWWxpKmKyWbr5Avl50c5ith7c,"{""objects"":[],""classifications"":[{""featureId"":""ck4eix8gl0zuv0xdp4ua1228n"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eix8hd0zuw0xdpp3rcmru9"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.537,Patch_64.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eix9ephpgr0777kr5n922p
ck4eixb2uhu2b076316uiijs5,ck4eisfq06u4i0enr6j4d37sd,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fe681e675-da73-3622-3097-274399372a4b-Patch_96.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=O9uoU0IU0UwWUAoOkn3wC7mWYlU,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixaf2000s0ydrdqpsxmkw"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixag3000t0ydrm6jcv1p9"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.232,Patch_96.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixb2uhu2b076316uiijs5
ck4eixcukhxd90886akrva6zx,ck4eisfr16u820enrb8y1cub6,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fdf0c4328-0501-176d-17da-23f091afdc3a-Patch_128.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=RPRYIZBlscGmAvq3VlGuQRo5SjQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixc4r000k0yecygsg0obx"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixc5v000l0yec9ja3wbdd"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.285,Patch_128.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixcukhxd90886akrva6zx
ck4eixen6arwk0714cubbbuqy,ck4eisfol6tu60enr3uv49xep,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fc9ce9e5d-f08c-2452-8618-83727925f699-Patch_3.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=oJB6wxMnf8mW8WKmF1KO4S688X4,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixe0d000m0yecrpcx6ovo"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixe1f000n0yecbka7vqai"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.176,Patch_3.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixen6arwk0714cubbbuqy
ck4eixg99ary60714m3govn0w,ck4eisfpt6txq0enr008dfbwt,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F993b635f-8544-d548-c14c-0f4571a9698e-Patch_35.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=6VWCuD5dl-gmQuYsf8KhIKr6HUU,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixfn103tt0xg2zwh19ex6"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixfo403tu0xg2oz8li30q"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.168,Patch_35.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixg99ary60714m3govn0w
ck4eixjrx78o808708i452qlw,ck4eisfpx6u1a0enr67fo7gms,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fe16dbf49-9659-795f-32b6-99dc6e9d9752-Patch_67.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=vOcrfHaAOpgp-qJ9Ba6vkDyotJc,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixhet0zv00xdpdjhmqel7"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixhfl0zv10xdpuak7sr5m"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.386,Patch_67.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixjrx78o808708i452qlw
ck4eixm40hprc07770clrg1xa,ck4eisfq06u4u0enrhx8y6b3c,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F770f6ab7-fc09-41f7-b431-50d764703e97-Patch_99.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=pDYHO6A4Fx2vPIoKSp_rAk9G0Co,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixlnt000r0yecjcrbgstl"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixlom000s0yecbd3w584h"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.362,Patch_99.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixm40hprc07770clrg1xa
ck4eixogdhugj0763g579dce9,ck4eisfr16u8e0enrbka40uqd,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F88662b61-aa70-0672-d8e5-c2f3e22088e7-Patch_131.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=8X_FFHYok2BelY5vK-bkm1C7_gY,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixn8203tw0xg2125k0roy"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixn8w03tx0xg2yxnxypwz"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.384,Patch_131.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixogdhugj0763g579dce9
ck4eixq1iqypq0822msapf2rs,ck4eisfol6tui0enrhov2g5fs,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2F6f12cf77-d6c3-4ceb-e11f-95906fe2beed-Patch_6.jpg?Expires=1578084677325&KeyName=labelbox-assets-key-1&Signature=8qCi4hJIrF8lgecbNcfO_hHfLSc,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixpe80pfr0ycmzn65mko0"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixpg40pfs0ycma0djkvv8"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.104,Patch_6.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixq1iqypq0822msapf2rs
ck4eixrof6ok5092140r34rga,ck4eisfpt6ty20enr510n2yex,https://storage.labelbox.com/ck4cx9kawc13u0870wwchh8lo%2Fb6f7d1cf-d2cf-356a-d555-0dc270cca08a-Patch_38.jpg?Expires=1578084677326&KeyName=labelbox-assets-key-1&Signature=-KFgSm-G_aJ_1xOh3CvAI2Xn10c,"{""objects"":[],""classifications"":[{""featureId"":""ck4eixqzk03u20xg2ckm3bapn"",""schemaId"":""ck4eivywkaqw70714i3qlso48"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4eixr0a03u30xg25s76eivz"",""schemaId"":""ck4eivyv26n9c0921ezpznivp"",""title"":""Forest"",""value"":""forest""}}]}",meet41196@gmail.com,Arunachal_Data,1.58E+12,1.58E+12,0.062,Patch_38.jpg,,,,,Arunachal_1,[],https://editor.labelbox.com?project=ck4einyue72zf087017e2gkc3&label=ck4eixrof6ok5092140r34rga
